THE_DELTA_T_HPT,THE_DELTA_T_HPT,THE_DELTA_T_HPT,THE_DELTA_T_HPT,THE_DELTA_T_HPT,PR_HPC,THE_DELTA_T_HPT,PR_HPC_RMS,THE_DELTA_T_HPT,PR_HPC_RMS
-0.3769615845758495,-0.3769615845758495,-0.3769615845758495,-0.3769615845758495,-0.3769615845758495,10.51323801157037,-0.3769615845758495,10.844471753656494,-0.3769615845758495,10.844471753656494
-0.395245686489748,-0.395245686489748,-0.395245686489748,-0.395245686489748,-0.395245686489748,11.896660161954848,-0.395245686489748,10.85583613846882,-0.395245686489748,10.85583613846882
-0.39196866761453053,-0.39196866761453053,-0.39196866761453053,-0.39196866761453053,-0.39196866761453053,11.791718463506076,-0.39196866761453053,10.8659834784015,-0.39196866761453053,10.8659834784015
-0.37912431662271157,-0.37912431662271157,-0.37912431662271157,-0.37912431662271157,-0.37912431662271157,11.409427577451279,-0.37912431662271157,10.87366221471712,-0.37912431662271157,10.87366221471712
-0.3736187554796524,-0.3736187554796524,-0.3736187554796524,-0.3736187554796524,-0.3736187554796524,10.883423014623833,-0.3736187554796524,10.875502026171299,-0.3736187554796524,10.875502026171299
-0.38497795507662197,-0.38497795507662197,-0.38497795507662197,-0.38497795507662197,-0.38497795507662197,10.788121666814702,-0.38497795507662197,10.870410771576656,-0.38497795507662197,10.870410771576656
-0.3850104712093649,-0.3850104712093649,-0.3850104712093649,-0.3850104712093649,-0.3850104712093649,10.790132479064502,-0.3850104712093649,10.866313140657684,-0.3850104712093649,10.866313140657684
-0.37100320284615906,-0.37100320284615906,-0.37100320284615906,-0.37100320284615906,-0.37100320284615906,10.410948920295754,-0.37100320284615906,10.864777908386559,-0.37100320284615906,10.864777908386559
-0.367962340212302,-0.367962340212302,-0.367962340212302,-0.367962340212302,-0.367962340212302,10.311013119195781,-0.367962340212302,10.857669459323953,-0.367962340212302,10.857669459323953
-0.3861316068454103,-0.3861316068454103,-0.3861316068454103,-0.3861316068454103,-0.3861316068454103,11.679284398066747,-0.3861316068454103,10.86638913844284,-0.3861316068454103,10.86638913844284
-0.3825381410045781,-0.3825381410045781,-0.3825381410045781,-0.3825381410045781,-0.3825381410045781,11.567205529395963,-0.3825381410045781,10.89072280458675,-0.3825381410045781,10.89072280458675
-0.37315367333240135,-0.37315367333240135,-0.37315367333240135,-0.37315367333240135,-0.37315367333240135,11.26488910589874,-0.37315367333240135,10.902063382452463,-0.37315367333240135,10.902063382452463
-0.3762040123048767,-0.3762040123048767,-0.3762040123048767,-0.3762040123048767,-0.3762040123048767,10.874301560326456,-0.3762040123048767,10.895172992897615,-0.3762040123048767,10.895172992897615
-0.3809882523676197,-0.3809882523676197,-0.3809882523676197,-0.3809882523676197,-0.3809882523676197,10.817727816334383,-0.3809882523676197,10.889013965214506,-0.3809882523676197,10.889013965214506
-0.36649952131440783,-0.36649952131440783,-0.36649952131440783,-0.36649952131440783,-0.36649952131440783,10.390547598753283,-0.36649952131440783,10.881563769597367,-0.36649952131440783,10.881563769597367
-0.364212482619162,-0.364212482619162,-0.364212482619162,-0.364212482619162,-0.364212482619162,10.315873760978882,-0.364212482619162,10.876366187877643,-0.364212482619162,10.876366187877643
-0.3805636750450064,-0.3805636750450064,-0.3805636750450064,-0.3805636750450064,-0.3805636750450064,11.552233140504606,-0.3805636750450064,10.888750879543199,-0.3805636750450064,10.888750879543199
-0.3771976308713594,-0.3771976308713594,-0.3771976308713594,-0.3771976308713594,-0.3771976308713594,11.452080459348489,-0.3771976308713594,10.900134460858151,-0.3771976308713594,10.900134460858151
-0.3712684177775458,-0.3712684177775458,-0.3712684177775458,-0.3712684177775458,-0.3712684177775458,11.235156345744077,-0.3712684177775458,10.90933899604041,-0.3712684177775458,10.90933899604041
-0.37325426415241997,-0.37325426415241997,-0.37325426415241997,-0.37325426415241997,-0.37325426415241997,10.851678717712737,-0.37325426415241997,10.915895538210709,-0.37325426415241997,10.915895538210709
-0.35884538516242903,-0.35884538516242903,-0.35884538516242903,-0.35884538516242903,-0.35884538516242903,10.233608296334536,-0.35884538516242903,10.903597532902797,-0.35884538516242903,10.903597532902797
-0.3623291338368977,-0.3623291338368977,-0.3623291338368977,-0.3623291338368977,-0.3623291338368977,10.338887471332828,-0.3623291338368977,10.952040032801754,-0.3623291338368977,10.952040032801754
-0.35676801552242043,-0.35676801552242043,-0.35676801552242043,-0.35676801552242043,-0.35676801552242043,10.134446330680404,-0.35676801552242043,10.941110019394694,-0.35676801552242043,10.941110019394694
-0.3698557446719744,-0.3698557446719744,-0.3698557446719744,-0.3698557446719744,-0.3698557446719744,11.195833504607,-0.3698557446719744,10.94393516076008,-0.3698557446719744,10.94393516076008
-0.3667637449300341,-0.3667637449300341,-0.3667637449300341,-0.3667637449300341,-0.3667637449300341,11.104019953217648,-0.3667637449300341,10.945053421679356,-0.3667637449300341,10.945053421679356
-0.3633951421271496,-0.3633951421271496,-0.3633951421271496,-0.3633951421271496,-0.3633951421271496,10.009253946626592,-0.3633951421271496,10.937984552277738,-0.3633951421271496,10.937984552277738
-0.37981264155572436,-0.37981264155572436,-0.37981264155572436,-0.37981264155572436,-0.37981264155572436,10.904958118010418,-0.37981264155572436,10.943067190413426,-0.37981264155572436,10.943067190413426
-0.38601226552520224,-0.38601226552520224,-0.38601226552520224,-0.38601226552520224,-0.38601226552520224,10.788581153496148,-0.38601226552520224,10.947506638763352,-0.38601226552520224,10.947506638763352
-0.37438866292943845,-0.37438866292943845,-0.37438866292943845,-0.37438866292943845,-0.37438866292943845,10.421961386208903,-0.37438866292943845,10.933803488936427,-0.37438866292943845,10.933803488936427
-0.37150611540157713,-0.37150611540157713,-0.37150611540157713,-0.37150611540157713,-0.37150611540157713,10.313961467354067,-0.37150611540157713,10.920472109412467,-0.37150611540157713,10.920472109412467
-0.38338961830853785,-0.38338961830853785,-0.38338961830853785,-0.38338961830853785,-0.38338961830853785,11.566621829293902,-0.38338961830853785,10.921758008160861,-0.38338961830853785,10.921758008160861
-0.3799883426861702,-0.3799883426861702,-0.3799883426861702,-0.3799883426861702,-0.3799883426861702,11.467961245451923,-0.3799883426861702,10.927478738380454,-0.3799883426861702,10.927478738380454
-0.3722453580208791,-0.3722453580208791,-0.3722453580208791,-0.3722453580208791,-0.3722453580208791,11.209393877959965,-0.3722453580208791,10.931507597159708,-0.3722453580208791,10.931507597159708
-0.37565559812302046,-0.37565559812302046,-0.37565559812302046,-0.37565559812302046,-0.37565559812302046,10.883042226802216,-0.37565559812302046,10.936416273749204,-0.37565559812302046,10.936416273749204
-0.3616916957044282,-0.3616916957044282,-0.3616916957044282,-0.3616916957044282,-0.3616916957044282,10.42554981969248,-0.3616916957044282,10.937167038662766,-0.3616916957044282,10.937167038662766
-0.3527265607093924,-0.3527265607093924,-0.3527265607093924,-0.3527265607093924,-0.3527265607093924,10.144459391828988,-0.3527265607093924,10.919097660915435,-0.3527265607093924,10.919097660915435
-0.35262228411189106,-0.35262228411189106,-0.35262228411189106,-0.35262228411189106,-0.35262228411189106,10.14117046735858,-0.35262228411189106,10.902317487419838,-0.35262228411189106,10.902317487419838
-0.3833426142410733,-0.3833426142410733,-0.3833426142410733,-0.3833426142410733,-0.3833426142410733,11.585901044890194,-0.3833426142410733,10.902974735999855,-0.3833426142410733,10.902974735999855
-0.3797059215039279,-0.3797059215039279,-0.3797059215039279,-0.3797059215039279,-0.3797059215039279,11.471129192851356,-0.3797059215039279,10.909883084729143,-0.3797059215039279,10.909883084729143
-0.37263921925213683,-0.37263921925213683,-0.37263921925213683,-0.37263921925213683,-0.37263921925213683,11.166669524812667,-0.37263921925213683,10.91476638011484,-0.37263921925213683,10.91476638011484
-0.37694923017145815,-0.37694923017145815,-0.37694923017145815,-0.37694923017145815,-0.37694923017145815,10.886935644682813,-0.37694923017145815,10.917942272854514,-0.37694923017145815,10.917942272854514
-0.3767458603013736,-0.3767458603013736,-0.3767458603013736,-0.3767458603013736,-0.3767458603013736,10.498221562761238,-0.3767458603013736,10.920027096395131,-0.3767458603013736,10.920027096395131
-0.37397449586015485,-0.37397449586015485,-0.37397449586015485,-0.37397449586015485,-0.37397449586015485,10.403037169438454,-0.37397449586015485,10.908775502339202,-0.37397449586015485,10.908775502339202
-0.37617574337258575,-0.37617574337258575,-0.37617574337258575,-0.37617574337258575,-0.37617574337258575,10.524776511191481,-0.37617574337258575,10.899787426383883,-0.37617574337258575,10.899787426383883
-0.3708148694224408,-0.3708148694224408,-0.3708148694224408,-0.3708148694224408,-0.3708148694224408,10.340758013162276,-0.3708148694224408,10.892044097490448,-0.3708148694224408,10.892044097490448
-0.3873627420902672,-0.3873627420902672,-0.3873627420902672,-0.3873627420902672,-0.3873627420902672,11.616112434607663,-0.3873627420902672,10.899172875052164,-0.3873627420902672,10.899172875052164
-0.3845208568125228,-0.3845208568125228,-0.3845208568125228,-0.3845208568125228,-0.3845208568125228,11.525152199882053,-0.3845208568125228,10.906210785909263,-0.3845208568125228,10.906210785909263
-0.3755758545627791,-0.3755758545627791,-0.3755758545627791,-0.3755758545627791,-0.3755758545627791,11.209165962164054,-0.3755758545627791,10.910007326580821,-0.3755758545627791,10.910007326580821
-0.37851356244969786,-0.37851356244969786,-0.37851356244969786,-0.37851356244969786,-0.37851356244969786,10.850670100236275,-0.37851356244969786,10.913238024937572,-0.37851356244969786,10.913238024937572
-0.38896844224898364,-0.38896844224898364,-0.38896844224898364,-0.38896844224898364,-0.38896844224898364,10.804463860138846,-0.38896844224898364,10.919075691093658,-0.38896844224898364,10.919075691093658
-0.38885019478254484,-0.38885019478254484,-0.38885019478254484,-0.38885019478254484,-0.38885019478254484,10.801712529910594,-0.38885019478254484,10.912040933818691,-0.38885019478254484,10.912040933818691
-0.37173539153021296,-0.37173539153021296,-0.37173539153021296,-0.37173539153021296,-0.37173539153021296,10.311719531649832,-0.37173539153021296,10.901230794895582,-0.37173539153021296,10.901230794895582
-0.3730912872307269,-0.3730912872307269,-0.3730912872307269,-0.3730912872307269,-0.3730912872307269,10.362572420381065,-0.3730912872307269,10.892879644912332,-0.3730912872307269,10.892879644912332
-0.37522509102682955,-0.37522509102682955,-0.37522509102682955,-0.37522509102682955,-0.37522509102682955,11.296145322788957,-0.37522509102682955,10.896326921720137,-0.37522509102682955,10.896326921720137
-0.3713217401137921,-0.3713217401137921,-0.3713217401137921,-0.3713217401137921,-0.3713217401137921,11.18071891800857,-0.3713217401137921,10.899649664011513,-0.3713217401137921,10.899649664011513
-0.37468375257314873,-0.37468375257314873,-0.37468375257314873,-0.37468375257314873,-0.37468375257314873,10.40716045481906,-0.37468375257314873,10.898082700841421,-0.37468375257314873,10.898082700841421
-0.3788716555213309,-0.3788716555213309,-0.3788716555213309,-0.3788716555213309,-0.3788716555213309,10.865465531887516,-0.3788716555213309,10.901073133450096,-0.3788716555213309,10.901073133450096
-0.3879748861329827,-0.3879748861329827,-0.3879748861329827,-0.3879748861329827,-0.3879748861329827,10.764805756441113,-0.3879748861329827,10.892670912555225,-0.3879748861329827,10.892670912555225
-0.38816972356754675,-0.38816972356754675,-0.38816972356754675,-0.38816972356754675,-0.38816972356754675,10.770941499595311,-0.38816972356754675,10.885287496227235,-0.38816972356754675,10.885287496227235
-0.38084784804560906,-0.38084784804560906,-0.38084784804560906,-0.38084784804560906,-0.38084784804560906,10.607801558674216,-0.38084784804560906,10.879013128724697,-0.38084784804560906,10.879013128724697
-0.38229519752236885,-0.38229519752236885,-0.38229519752236885,-0.38229519752236885,-0.38229519752236885,10.652700658689056,-0.38229519752236885,10.876637640591394,-0.38229519752236885,10.876637640591394
-0.37883614154440515,-0.37883614154440515,-0.37883614154440515,-0.37883614154440515,-0.37883614154440515,11.276555770614003,-0.37883614154440515,10.887109476639848,-0.37883614154440515,10.887109476639848
-0.37554132501213183,-0.37554132501213183,-0.37554132501213183,-0.37554132501213183,-0.37554132501213183,11.178783570261697,-0.37554132501213183,10.896231108615597,-0.37554132501213183,10.896231108615597
-0.36230359568284837,-0.36230359568284837,-0.36230359568284837,-0.36230359568284837,-0.36230359568284837,10.803980134719913,-0.36230359568284837,10.902900192439688,-0.36230359568284837,10.902900192439688
-0.37748938670649335,-0.37748938670649335,-0.37748938670649335,-0.37748938670649335,-0.37748938670649335,10.75126665549641,-0.37748938670649335,10.893358934426805,-0.37748938670649335,10.893358934426805
-0.3950063427935827,-0.3950063427935827,-0.3950063427935827,-0.3950063427935827,-0.3950063427935827,10.759146476140783,-0.3950063427935827,10.884635699664413,-0.3950063427935827,10.884635699664413
-0.39247491225836184,-0.39247491225836184,-0.39247491225836184,-0.39247491225836184,-0.39247491225836184,10.752036505975042,-0.39247491225836184,10.87914691600832,-0.39247491225836184,10.87914691600832
-0.39010920640780716,-0.39010920640780716,-0.39010920640780716,-0.39010920640780716,-0.39010920640780716,10.546754571694457,-0.39010920640780716,10.876133686405906,-0.39010920640780716,10.876133686405906
-0.3712902593853053,-0.3712902593853053,-0.3712902593853053,-0.3712902593853053,-0.3712902593853053,10.111223151906257,-0.3712902593853053,10.86929761814088,-0.3712902593853053,10.86929761814088
-0.39904623491367314,-0.39904623491367314,-0.39904623491367314,-0.39904623491367314,-0.39904623491367314,11.90884785557627,-0.39904623491367314,10.885067075521475,-0.39904623491367314,10.885067075521475
-0.39593374936961545,-0.39593374936961545,-0.39593374936961545,-0.39593374936961545,-0.39593374936961545,11.805046594621128,-0.39593374936961545,10.89932167663518,-0.39593374936961545,10.89932167663518
-0.3891347162056566,-0.3891347162056566,-0.3891347162056566,-0.3891347162056566,-0.3891347162056566,11.53631944342111,-0.3891347162056566,10.909762004848808,-0.3891347162056566,10.909762004848808
-0.38152957504590684,-0.38152957504590684,-0.38152957504590684,-0.38152957504590684,-0.38152957504590684,10.897830743190015,-0.38152957504590684,10.902740781146981,-0.38152957504590684,10.902740781146981
-0.3827032515251296,-0.3827032515251296,-0.3827032515251296,-0.3827032515251296,-0.3827032515251296,10.714564746863164,-0.3827032515251296,10.89486721169376,-0.3827032515251296,10.89486721169376
-0.37034049018059484,-0.37034049018059484,-0.37034049018059484,-0.37034049018059484,-0.37034049018059484,10.331264334405201,-0.37034049018059484,10.885988875866596,-0.37034049018059484,10.885988875866596
-0.36608994012845775,-0.36608994012845775,-0.36608994012845775,-0.36608994012845775,-0.36608994012845775,10.1373206801215,-0.36608994012845775,10.878732228954563,-0.36608994012845775,10.878732228954563
-0.3828747284410298,-0.3828747284410298,-0.3828747284410298,-0.3828747284410298,-0.3828747284410298,11.40590336845603,-0.3828747284410298,10.890586007004313,-0.3828747284410298,10.890586007004313
-0.3803815355248996,-0.3803815355248996,-0.3803815355248996,-0.3803815355248996,-0.3803815355248996,11.32566201402745,-0.3803815355248996,10.90125813268025,-0.3803815355248996,10.90125813268025
-0.3655753646255249,-0.3655753646255249,-0.3655753646255249,-0.3655753646255249,-0.3655753646255249,10.340868864760074,-0.3655753646255249,10.903470053664435,-0.3655753646255249,10.903470053664435
-0.37881608899809827,-0.37881608899809827,-0.37881608899809827,-0.37881608899809827,-0.37881608899809827,10.806520224592408,-0.37881608899809827,10.895756254178727,-0.37881608899809827,10.895756254178727
-0.3652421534893653,-0.3652421534893653,-0.3652421534893653,-0.3652421534893653,-0.3652421534893653,10.33071176714883,-0.3652421534893653,10.884552570203008,-0.3652421534893653,10.884552570203008
-0.36679178455453804,-0.36679178455453804,-0.36679178455453804,-0.36679178455453804,-0.36679178455453804,10.399423031872988,-0.36679178455453804,10.876807653300217,-0.36679178455453804,10.876807653300217
-0.364622172160236,-0.364622172160236,-0.364622172160236,-0.364622172160236,-0.364622172160236,10.334885488230006,-0.364622172160236,10.870415298455725,-0.364622172160236,10.870415298455725
-0.3768484695479506,-0.3768484695479506,-0.3768484695479506,-0.3768484695479506,-0.3768484695479506,11.272566905096458,-0.3768484695479506,10.874265443212728,-0.3768484695479506,10.874265443212728
-0.3741839751338041,-0.3741839751338041,-0.3741839751338041,-0.3741839751338041,-0.3741839751338041,11.189392771139481,-0.3741839751338041,10.884889386903327,-0.3741839751338041,10.884889386903327
-0.36216305531395154,-0.36216305531395154,-0.36216305531395154,-0.36216305531395154,-0.36216305531395154,10.385984241102554,-0.36216305531395154,10.885567767193805,-0.36216305531395154,10.885567767193805
-0.3789398005101444,-0.3789398005101444,-0.3789398005101444,-0.3789398005101444,-0.3789398005101444,10.873775419494931,-0.3789398005101444,10.880971387360592,-0.3789398005101444,10.880971387360592
-0.37653266164414706,-0.37653266164414706,-0.37653266164414706,-0.37653266164414706,-0.37653266164414706,10.806404507585954,-0.37653266164414706,10.87658478081972,-0.37653266164414706,10.87658478081972
-0.3556115625400543,-0.3556115625400543,-0.3556115625400543,-0.3556115625400543,-0.3556115625400543,10.136098535043557,-0.3556115625400543,10.875072552693412,-0.3556115625400543,10.875072552693412
-0.36104489973822523,-0.36104489973822523,-0.36104489973822523,-0.36104489973822523,-0.36104489973822523,10.283084236786838,-0.36104489973822523,10.869334017580357,-0.36104489973822523,10.869334017580357
-0.37993015163160404,-0.37993015163160404,-0.37993015163160404,-0.37993015163160404,-0.37993015163160404,11.281599190243208,-0.37993015163160404,10.87422909010532,-0.37993015163160404,10.87422909010532
-0.3773493083371799,-0.3773493083371799,-0.3773493083371799,-0.3773493083371799,-0.3773493083371799,11.201832673225862,-0.3773493083371799,10.882511190607193,-0.3773493083371799,10.882511190607193
-0.3722235624445118,-0.3722235624445118,-0.3722235624445118,-0.3722235624445118,-0.3722235624445118,10.446574123271379,-0.3722235624445118,10.8832330116321,-0.3722235624445118,10.8832330116321
-0.37869485164367545,-0.37869485164367545,-0.37869485164367545,-0.37869485164367545,-0.37869485164367545,10.791673701259466,-0.37869485164367545,10.872178823510684,-0.37869485164367545,10.872178823510684
-0.3811764047016615,-0.3811764047016615,-0.3811764047016615,-0.3811764047016615,-0.3811764047016615,10.681497582578663,-0.3811764047016615,10.86127307448827,-0.3811764047016615,10.86127307448827
-0.3740493435134608,-0.3740493435134608,-0.3740493435134608,-0.3740493435134608,-0.3740493435134608,10.503625708487668,-0.3740493435134608,10.85271137659664,-0.3740493435134608,10.85271137659664
-0.3630162193969785,-0.3630162193969785,-0.3630162193969785,-0.3630162193969785,-0.3630162193969785,9.989155060629953,-0.3630162193969785,10.844171702072304,-0.3630162193969785,10.844171702072304
-0.38491534047035697,-0.38491534047035697,-0.38491534047035697,-0.38491534047035697,-0.38491534047035697,11.425116134171418,-0.38491534047035697,10.850707156646129,-0.38491534047035697,10.850707156646129
-0.38210012913988267,-0.38210012913988267,-0.38210012913988267,-0.38210012913988267,-0.38210012913988267,11.340130518530335,-0.38210012913988267,10.856298462543187,-0.38210012913988267,10.856298462543187
-0.37296375311397606,-0.37296375311397606,-0.37296375311397606,-0.37296375311397606,-0.37296375311397606,11.076251577648213,-0.37296375311397606,10.862136878602225,-0.37296375311397606,10.862136878602225
-0.3773010035454262,-0.3773010035454262,-0.3773010035454262,-0.3773010035454262,-0.3773010035454262,10.779432798593515,-0.3773010035454262,10.864745627450517,-0.3773010035454262,10.864745627450517
-0.38148762853573087,-0.38148762853573087,-0.38148762853573087,-0.38148762853573087,-0.38148762853573087,10.68021159168922,-0.38148762853573087,10.852099405900557,-0.38148762853573087,10.852099405900557
-0.3748323891520336,-0.3748323891520336,-0.3748323891520336,-0.3748323891520336,-0.3748323891520336,10.511986395142033,-0.3748323891520336,10.838940624066442,-0.3748323891520336,10.838940624066442
-0.3723733514323187,-0.3723733514323187,-0.3723733514323187,-0.3723733514323187,-0.3723733514323187,10.445492489035987,-0.3723733514323187,10.829218190108271,-0.3723733514323187,10.829218190108271
-0.3800741430595253,-0.3800741430595253,-0.3800741430595253,-0.3800741430595253,-0.3800741430595253,11.47754031984875,-0.3800741430595253,10.835350338671885,-0.3800741430595253,10.835350338671885
-0.37699897809030375,-0.37699897809030375,-0.37699897809030375,-0.37699897809030375,-0.37699897809030375,11.374536212911305,-0.37699897809030375,10.841345950174512,-0.37699897809030375,10.841345950174512
-0.3674573728533137,-0.3674573728533137,-0.3674573728533137,-0.3674573728533137,-0.3674573728533137,10.187487142819098,-0.3674573728533137,10.835513894830218,-0.3674573728533137,10.835513894830218
-0.37158618182809583,-0.37158618182809583,-0.37158618182809583,-0.37158618182809583,-0.37158618182809583,10.686952510739133,-0.37158618182809583,10.838200603906376,-0.37158618182809583,10.838200603906376
-0.3882131844770259,-0.3882131844770259,-0.3882131844770259,-0.3882131844770259,-0.3882131844770259,10.731505808416326,-0.3882131844770259,10.842281797861325,-0.3882131844770259,10.842281797861325
-0.3893759928506491,-0.3893759928506491,-0.3893759928506491,-0.3893759928506491,-0.3893759928506491,10.722992335967657,-0.3893759928506491,10.832397859666067,-0.3893759928506491,10.832397859666067
-0.38808455857524393,-0.38808455857524393,-0.38808455857524393,-0.38808455857524393,-0.38808455857524393,10.686105185813124,-0.38808455857524393,10.823343725158493,-0.38808455857524393,10.823343725158493
-0.37833782588002846,-0.37833782588002846,-0.37833782588002846,-0.37833782588002846,-0.37833782588002846,10.276567831904655,-0.37833782588002846,10.813504084767487,-0.37833782588002846,10.813504084767487
-0.3861749011998329,-0.3861749011998329,-0.3861749011998329,-0.3861749011998329,-0.3861749011998329,11.610941542576311,-0.3861749011998329,10.821160098717936,-0.3861749011998329,10.821160098717936
-0.3824859843943888,-0.3824859843943888,-0.3824859843943888,-0.3824859843943888,-0.3824859843943888,11.488252672820598,-0.3824859843943888,10.828068757897132,-0.3824859843943888,10.828068757897132
-0.3764181393834163,-0.3764181393834163,-0.3764181393834163,-0.3764181393834163,-0.3764181393834163,11.231970377635893,-0.3764181393834163,10.836466666647818,-0.3764181393834163,10.836466666647818
-0.3732160470336098,-0.3732160470336098,-0.3732160470336098,-0.3732160470336098,-0.3732160470336098,10.777233736865211,-0.3732160470336098,10.840955906793228,-0.3732160470336098,10.840955906793228
-0.38431961103096435,-0.38431961103096435,-0.38431961103096435,-0.38431961103096435,-0.38431961103096435,10.7098758401438,-0.38431961103096435,10.832303470306869,-0.38431961103096435,10.832303470306869
-0.38400951177081777,-0.38400951177081777,-0.38400951177081777,-0.38400951177081777,-0.38400951177081777,10.70056014479167,-0.38400951177081777,10.824616246245007,-0.38400951177081777,10.824616246245007
-0.37319486036849003,-0.37319486036849003,-0.37319486036849003,-0.37319486036849003,-0.37319486036849003,10.40672389524307,-0.37319486036849003,10.816331564798503,-0.37319486036849003,10.816331564798503
-0.3734544641536299,-0.3734544641536299,-0.3734544641536299,-0.3734544641536299,-0.3734544641536299,10.417327325325148,-0.3734544641536299,10.81206022438654,-0.3734544641536299,10.81206022438654
-0.3884668253180684,-0.3884668253180684,-0.3884668253180684,-0.3884668253180684,-0.3884668253180684,11.565762433578454,-0.3884668253180684,10.825481398756972,-0.3884668253180684,10.825481398756972
-0.3854662154890614,-0.3854662154890614,-0.3854662154890614,-0.3854662154890614,-0.3854662154890614,11.464771562493167,-0.3854662154890614,10.836813712673383,-0.3854662154890614,10.836813712673383
-0.3791352419782212,-0.3791352419782212,-0.3791352419782212,-0.3791352419782212,-0.3791352419782212,11.250974641600934,-0.3791352419782212,10.847824930498783,-0.3791352419782212,10.847824930498783
-0.38229245356521807,-0.38229245356521807,-0.38229245356521807,-0.38229245356521807,-0.38229245356521807,10.88122256079499,-0.38229245356521807,10.844623040396455,-0.38229245356521807,10.844623040396455
-0.3890022625975357,-0.3890022625975357,-0.3890022625975357,-0.3890022625975357,-0.3890022625975357,10.761200034847294,-0.3890022625975357,10.84116647593713,-0.3890022625975357,10.84116647593713
-0.3797405912086817,-0.3797405912086817,-0.3797405912086817,-0.3797405912086817,-0.3797405912086817,10.506600020508781,-0.3797405912086817,10.845871350574468,-0.3797405912086817,10.845871350574468
-0.37869768229785605,-0.37869768229785605,-0.37869768229785605,-0.37869768229785605,-0.37869768229785605,10.494731598728844,-0.37869768229785605,10.8418235620651,-0.37869768229785605,10.8418235620651
-0.387948816296426,-0.387948816296426,-0.387948816296426,-0.387948816296426,-0.387948816296426,11.601059255528513,-0.387948816296426,10.850209632831852,-0.387948816296426,10.850209632831852
-0.38491896043942836,-0.38491896043942836,-0.38491896043942836,-0.38491896043942836,-0.38491896043942836,11.507551722665486,-0.38491896043942836,10.861174602755405,-0.38491896043942836,10.861174602755405
-0.37760567702717074,-0.37760567702717074,-0.37760567702717074,-0.37760567702717074,-0.37760567702717074,11.274208126479953,-0.37760567702717074,10.870713565761461,-0.37760567702717074,10.870713565761461
-0.35651221625860363,-0.35651221625860363,-0.35651221625860363,-0.35651221625860363,-0.35651221625860363,10.252831114712835,-0.35651221625860363,10.85752050341511,-0.35651221625860363,10.85752050341511
-0.3785217761529598,-0.3785217761529598,-0.3785217761529598,-0.3785217761529598,-0.3785217761529598,10.819355502827403,-0.3785217761529598,10.850861471135518,-0.3785217761529598,10.850861471135518
-0.3582614196947031,-0.3582614196947031,-0.3582614196947031,-0.3582614196947031,-0.3582614196947031,10.231713097054234,-0.3582614196947031,10.841197769788405,-0.3582614196947031,10.841197769788405
-0.35516113974980995,-0.35516113974980995,-0.35516113974980995,-0.35516113974980995,-0.35516113974980995,10.139017360263963,-0.35516113974980995,10.833981711858241,-0.35516113974980995,10.833981711858241
-0.4005197765620342,-0.4005197765620342,-0.4005197765620342,-0.4005197765620342,-0.4005197765620342,11.809432352416813,-0.4005197765620342,10.848173383907222,-0.4005197765620342,10.848173383907222
-0.39666676161491665,-0.39666676161491665,-0.39666676161491665,-0.39666676161491665,-0.39666676161491665,11.688700855208634,-0.39666676161491665,10.863702061480419,-0.39666676161491665,10.863702061480419
-0.38758731361142,-0.38758731361142,-0.38758731361142,-0.38758731361142,-0.38758731361142,11.425281862426088,-0.38758731361142,10.87644058286039,-0.38758731361142,10.87644058286039
-0.38057776108110736,-0.38057776108110736,-0.38057776108110736,-0.38057776108110736,-0.38057776108110736,10.819794177767651,-0.38057776108110736,10.86854673738698,-0.38057776108110736,10.86854673738698
-0.38209030502529573,-0.38209030502529573,-0.38209030502529573,-0.38209030502529573,-0.38209030502529573,10.677076008475588,-0.38209030502529573,10.860453013299304,-0.38209030502529573,10.860453013299304
-0.3747405527956756,-0.3747405527956756,-0.3747405527956756,-0.3747405527956756,-0.3747405527956756,10.464275981878917,-0.3747405527956756,10.853455914572438,-0.3747405527956756,10.853455914572438
-0.3737237108839955,-0.3737237108839955,-0.3737237108839955,-0.3737237108839955,-0.3737237108839955,10.431737764460788,-0.3737237108839955,10.848984428973873,-0.3737237108839955,10.848984428973873
-0.3806118749493538,-0.3806118749493538,-0.3806118749493538,-0.3806118749493538,-0.3806118749493538,11.477940991711337,-0.3806118749493538,10.858902701212557,-0.3806118749493538,10.858902701212557
-0.37643432859814036,-0.37643432859814036,-0.37643432859814036,-0.37643432859814036,-0.37643432859814036,11.359449370556558,-0.37643432859814036,10.868482274491528,-0.37643432859814036,10.868482274491528
-0.3673400750108237,-0.3673400750108237,-0.3673400750108237,-0.3673400750108237,-0.3673400750108237,11.079546937948354,-0.3673400750108237,10.873994728172958,-0.3673400750108237,10.873994728172958
-0.3736211843758075,-0.3736211843758075,-0.3736211843758075,-0.3736211843758075,-0.3736211843758075,10.784772814590664,-0.3736211843758075,10.878306937758689,-0.3736211843758075,10.878306937758689
-0.3711664055106644,-0.3711664055106644,-0.3711664055106644,-0.3711664055106644,-0.3711664055106644,10.263512031857612,-0.3711664055106644,10.864695943441546,-0.3711664055106644,10.864695943441546
-0.3709832390759293,-0.3709832390759293,-0.3709832390759293,-0.3709832390759293,-0.3709832390759293,10.256213979330653,-0.3709832390759293,10.851968755162767,-0.3709832390759293,10.851968755162767
-0.3708593494799366,-0.3708593494799366,-0.3708593494799366,-0.3708593494799366,-0.3708593494799366,10.247047112716194,-0.3708593494799366,10.842453209152337,-0.3708593494799366,10.842453209152337
