snap_index,esn,snap,esn_index,global_index,ww_cycle_index,hpc_cycle_index,hpt_cycle_index,ww_cycle,hpc_cycle,hpt_cycle,to_next_ww_cycle,to_next_hpc_cycle,to_next_hpt_cycle,Altitude,Mach,Pamb,Pt2,TAT,WFuel,VAFN,VBV,Fan_Speed,Core_Speed,T25,T3,Ps3,T45,P25,T5,fault_ww_cycle,fault_hpc_cycle,fault_hpt_cycle
478,101,5,9596,9596,5,164,63,13,1,3,730,2900,1850,30081.0133070827,0.6509057392390682,4.364033535033209,5.788076735348175,448.66739274773795,0.45601214883974833,4568.755960437913,1.6393608290755647e-06,1775.2598962663071,19384.023319789427,645.5646879106092,1378.259715649874,189.22670875431078,1913.921106035479,17.86391027161486,1189.7825483987226,0,0,0
479,101,5,9618,9618,6,165,64,13,1,3,700,2870,1820,29413.109048760965,0.6566931307094422,4.498960872793641,5.992884287338634,455.38852031604745,0.4267747709192769,4488.9306449937185,0.0015385220555618909,1714.0217806127407,19289.21642829932,644.9615693890133,1365.7597760859019,179.7565493828784,1884.458746951352,17.44282327907885,1188.1679698235635,0,0,0
480,101,5,9640,9640,7,166,65,13,1,3,670,2840,1790,29157.99232331285,0.6670024482516559,4.550498529806589,6.1137954545505115,465.84285708210956,0.4725865919793606,4519.175122740829,0.0005876631327832882,1781.5801451080447,19661.397048905645,666.6146970111714,1414.661766264481,193.44400620667267,1958.5061599381436,18.495609728449086,1225.434096615131,0,0,0
481,101,5,9655,9655,8,167,66,13,1,3,650,2820,1770,29060.546405290246,0.6670855974427031,4.570184163085001,6.139517296598744,464.2423925917898,0.48748085675525216,4537.44214172769,0.00022446734278797347,1799.1157153711608,19696.34083977734,667.1475947035278,1419.2279439535089,198.8168774973011,1967.8010702681656,18.86626507294156,1226.4621206899294,0,0,0
482,101,5,9663,9663,9,168,67,13,1,3,640,2810,1760,29023.9434106593,0.6618220124313965,4.577569157019927,6.1214895612722495,462.1266315421323,0.4884960329822013,4550.773267172259,8.57388955806323e-05,1800.297670657742,19669.470811201696,664.7683626181814,1415.7316281338544,199.421063480098,1964.1944098018732,18.878236755142655,1223.2633169231244,0,0,0
483,101,5,9699,9699,10,169,68,13,1,3,590,2760,1710,29009.344276811556,0.657592141167238,4.580524222583718,6.103333060251995,472.5403868051666,0.4923780416716255,4557.402103366474,3.274934395392338e-05,1818.718933696446,19880.692324127092,679.6290525779052,1444.0872069269983,198.09730791338686,2005.9602629369801,18.800785603949336,1253.0994654271783,0,0,0
484,101,5,9721,9721,11,170,69,13,1,3,560,2730,1680,29003.767903888027,0.6481114049136362,4.581652957190102,6.056522368120884,460.5723308257473,0.462950726830356,4545.3224520890035,1.2509136281137862e-05,1766.8006991580646,19539.91623812135,658.6450360995549,1399.2124843268648,190.64682072122542,1939.3412684593663,18.24922800459997,1215.871986650314,0,0,0
485,101,5,9736,9736,12,171,70,13,1,3,540,2710,1660,29935.487275966276,0.6545745157943772,4.390795224942303,5.834880585908432,464.3503949829641,0.4655677138546868,4555.776366144434,4.778064889490202e-06,1799.4562378605651,19697.4127338359,667.966495247717,1420.5455568997054,188.7605611677706,1976.7491310901034,17.952237199181788,1234.5864362094037,0,0,0
486,101,5,9744,9744,13,172,71,13,1,3,530,2700,1650,29357.523051122367,0.6560308677441316,4.50918292874253,6.000074277689179,473.2276133924466,0.48311593797779323,4557.079558562427,1.8250583873327472e-06,1816.9636548442838,19883.99393449567,680.5831790235666,1445.088323101576,193.84872232091516,2009.892791916201,18.454014255057015,1257.0930225205195,0,0,0
487,101,5,9759,9759,14,173,72,13,1,3,510,2680,1630,29136.76036151348,0.6465416154054666,4.5544030077441615,6.012221038693475,474.8678345272282,0.4885085071401675,4573.458672819098,6.971102725080388e-07,1823.6660366494834,19932.582737940535,683.2607524423224,1451.63000762771,195.17988827033125,2020.7962037349462,18.53215798591421,1264.8078046489914,0,0,0
488,101,5,9781,9781,15,174,73,13,1,3,480,2650,1600,29988.139976498067,0.6572066069835828,4.380051665179874,5.833202680940216,453.24255057724037,0.46046811814745364,4558.213146548711,2.6627243019136945e-07,1780.4974930041815,19465.69716773287,652.4386179967861,1390.444035516074,189.23861786749126,1934.8361347535001,17.985033795639847,1205.1511658668567,0,0,0
489,101,5,9824,9824,16,175,74,13,1,3,420,2590,1540,30605.05009478333,0.6535709150204697,4.26074788315259,5.65782186934725,468.58515976381943,0.4548522060092321,4562.6490306350315,1.0170701806606945e-07,1808.2100406423372,19780.07227904722,674.6598745599579,1432.5058583697798,182.70488037964532,1998.8448797552157,17.43977848115068,1250.493375218889,0,0,0
490,101,5,9846,9846,17,176,75,13,1,3,390,2560,1510,29613.891324296044,0.6673283914979689,4.459375015438073,5.9937663221920365,471.66771405809993,0.4847281748902351,4544.984709443865,3.8848624006838936e-08,1818.6968749138953,19864.145843521048,679.5800185246012,1443.0722765830158,194.32807550661047,2009.8385980787243,18.532959078630256,1254.927286420271,0,0,0
491,101,5,9889,9889,18,177,76,13,1,3,330,2500,1450,30442.322742246,0.6689232705912421,4.294620096351532,5.7785537817840655,464.8441178169786,0.4685563375479572,4545.39352273169,1.4838853954447344e-08,1811.22020461693,19738.313724942185,670.9942459274482,1426.9437363728434,188.6222046776754,1991.2307020648875,17.970278217223935,1240.7798911631203,0,0,0
492,101,5,9918,9918,19,178,77,13,1,3,290,2460,1410,29551.73500652607,0.6650937388118981,4.472313049605886,5.996980196425339,457.80656604504645,0.49725666025746273,4559.960948935011,5.667937856503103e-09,1817.1440159449323,19664.37409177087,663.2361250598676,1417.062557396091,200.94473879833046,1978.75508334987,18.917906063273815,1227.438945690857,0,0,0
493,101,5,9926,9926,20,179,78,13,1,3,280,2450,1400,29211.560761444864,0.6738322668972795,4.540185718187703,6.1346459905084005,452.01070472423453,0.48753256918210053,4537.98473088072,2.1649596150619608e-09,1786.3156023862036,19472.899840688635,652.2293645753283,1391.5844756324727,200.40595855147075,1936.6194373450578,19.046756946125416,1202.5704248011966,0,0,0
494,101,5,9934,9934,21,180,79,13,1,3,270,2440,1390,29081.00772793243,0.6694996688030785,4.5662450195661615,6.146455139188885,464.68781847037906,0.49565191693890986,4543.6955548851765,8.269409886827803e-10,1809.4548142313226,19735.73896764163,670.2866470788891,1426.4507295486499,200.19489156249955,1987.0232943538397,19.065180749367773,1238.0763234112746,0,0,0
495,101,5,9942,9942,22,181,80,13,1,3,260,2430,1380,29031.758940453834,0.6500898780505758,4.576064538082294,6.060023182353357,462.1070013799803,0.48993225347753955,4571.835800388125,3.158633509863799e-10,1805.345871840919,19688.26508045138,666.459470096119,1420.385654253423,197.99743117098657,1981.2177429755052,18.796610761458332,1236.1158448345195,0,0,0
496,101,5,9971,9971,23,182,81,13,1,3,220,2390,1340,29917.74933707158,0.6493340797751848,4.393797386195371,5.814354535211362,458.2347653035982,0.4706851980417199,4573.9013196756305,1.206490642763595e-10,1799.9401282371432,19610.17996950837,661.6221386307876,1410.6603476773262,190.44239206015274,1971.7063294038417,18.09088670736531,1229.4571812412696,0,0,0
497,101,5,9986,9986,24,183,82,13,1,3,200,2370,1320,30321.679157681046,0.647176466835569,4.312340676482414,5.696072277211314,450.5298780774804,0.4722864256730931,4585.616656525976,4.6083841842698597e-11,1804.6999744079649,19514.430186143913,653.4449597252893,1398.4822617726527,191.37349538280174,1960.0430965280784,18.015722056299495,1216.7172602400396,0,0,0
498,101,5,10057,10057,25,184,83,13,1,3,100,2270,1220,29505.65325774688,0.6646912424053819,4.479081708915517,6.007331402822642,467.4781013469736,0.5105767771248958,4563.716460168855,1.760246125173628e-11,1842.776533391623,19890.644749981275,678.8837661848988,1448.392095302977,202.25709859363317,2029.0484656746403,19.08591730827006,1260.7285776653375,0,0,0
499,101,5,10086,10086,26,185,84,13,1,3,60,2230,1180,29862.671875499633,0.6533149062672051,4.39941057895681,5.842983055676459,466.73930976296344,0.48819265855763305,4573.844652092439,6.723541912510239e-12,1828.730716554323,19831.977090492896,676.2116543592185,1441.0419833496987,193.8338649247003,2020.4396342474934,18.390387748807704,1259.7519370274854,0,0,0
500,101,5,10094,10094,27,186,85,13,1,3,50,2220,1170,29329.710043048544,0.6576133506296149,4.5124737011509595,6.0138566355068495,462.29137837399605,0.44075251076491456,4490.87435224748,0.0015378958780131735,1734.4458165564254,19460.527797161005,657.8343849258472,1392.2831228943899,180.77516551067595,1937.5887525850292,17.685457504159615,1224.780051682423,0,0,0
501,101,5,10102,10102,28,187,86,13,1,3,40,2210,1160,29126.136737758654,0.6647452058410133,4.555659970954942,6.107928530540156,462.72471004410426,0.47581470152251537,4523.9920958526345,0.0005874239542426701,1778.9548359913588,19610.442802488007,664.5046344299825,1411.5392019840708,192.9288153824062,1968.725832935481,18.597606728869465,1233.8073009602688,0,0,0
502,101,5,10110,10110,29,188,87,13,1,3,30,2200,1150,29048.996688328825,0.6715965907912406,4.572021409285378,6.165691768204993,469.4292214545285,0.4938149332425465,4530.219074257877,0.00022437598471483703,1807.5223810850557,19800.25688681629,676.4424078066901,1436.5337996188152,197.77890792599604,2005.446772324385,19.00464603151068,1254.1567420473377,0,0,0
503,101,5,10132,10132,30,189,88,13,1,3,0,2170,1120,30028.163280980305,0.653966778624236,4.373492753531267,5.813151130496539,462.7489807124064,0.48824977184700546,4572.785121028394,8.570399990184084e-05,1827.2542344442825,19770.32342642636,671.6534172116527,1433.4293610764375,194.07387140169612,2013.2651488554386,18.38715076886112,1253.3980558884264,1,0,0
504,101,5,10140,10140,0,190,89,14,1,3,900,2160,1110,30148.77770333729,0.6247277199438663,4.343445607766142,5.636442165244678,459.90269789718445,0.4686638188199988,4611.604432767546,3.273601499068555e-05,1812.2081105483778,19679.233835046583,666.0588516997267,1421.7651120475252,186.86028306086183,1999.6773646251056,17.726019111864257,1249.7986466809,0,0,0
505,101,5,10155,10155,1,191,90,14,1,3,880,2140,1090,29438.992744903102,0.6466940170968256,4.491096984335533,5.934965035428577,459.6800250091593,0.433083175158131,4505.297305057629,0.0015503999205152253,1728.1347426448774,19394.004722515136,653.62859676352,1382.7606125724299,178.3441215246061,1925.9205787042938,17.44176979451001,1217.9011456759868,0,0,0
506,101,5,10170,10170,2,192,91,14,1,3,860,2120,1070,29167.879015484672,0.663183126709008,4.54749479169933,6.091672268923837,467.4820660119986,0.47655948258089526,4525.426630602927,0.0005922000734816808,1786.9708169223843,19694.029348205273,670.7998835689331,1421.1294484308678,192.37418610041848,1982.3425042200747,18.553584777919355,1243.0013597402374,0,0,0
507,101,5,10192,10192,3,193,92,14,1,3,830,2090,1040,29064.322785663575,0.6685469442931117,4.569036837221331,6.146543874168524,471.26240939606936,0.5124594740598729,4545.3885550883,0.00022620029992981674,1834.0929346509645,19906.199927626283,681.8545165135245,1449.0594548986112,203.34989428007833,2027.6077389879326,19.322316387618596,1263.010430605145,0,0,0
508,101,5,10235,10235,4,194,93,14,1,3,770,2030,980,29024.767825618714,0.6693497788968495,4.577265166423539,6.160880568213062,466.8059050848997,0.4598542152066112,4482.152855215579,0.00023091886919051686,1752.6307551464283,19575.19423955524,665.6378219270484,1405.7183999803378,187.53933777008945,1956.1100515124715,18.320063008880293,1232.8873655979041,0,0,0
509,101,5,10257,10257,5,195,94,14,1,3,740,2000,950,29009.65917530522,0.6761587667254705,4.580408108508158,6.201228270746708,458.86634949735685,0.47978989880384587,4509.498300656214,8.82031593870865e-05,1772.4020822915725,19517.69492401542,659.0074496331084,1397.7519462088383,196.16618148836258,1948.295269620009,18.93816347793082,1217.6503025960947,0,0,0
510,101,5,10265,10265,6,196,95,14,1,3,730,1990,940,30167.646185225654,0.6767738326248114,4.348779082097948,5.89043893397254,466.2308338675039,0.4712885731995763,4524.055740940551,3.3690608970742706e-05,1802.8057994493486,19719.316258327464,672.3726251082546,1424.9277268467827,189.26141889681628,1994.0579729382061,18.233591362920517,1245.2180664671594,0,0,0
511,101,5,10280,10280,7,197,96,14,1,3,710,1970,920,30642.095631899392,0.650804750478433,4.254497908849831,5.640254631352592,465.17663076806616,0.4606121610989047,4568.451569719582,1.28686675251416e-05,1810.6030806373578,19731.36871801967,672.1942659916765,1427.127133732544,183.65880938256953,2004.9180120518793,17.592677898182867,1253.395733163618,0,0,0
512,101,5,10309,10309,8,198,97,14,1,3,670,1930,880,30389.45933448275,0.6645585999168383,4.296876937364528,5.761708838826519,469.86200908748117,0.4704992630083253,4549.472754340394,4.915393604682099e-06,1818.267418229384,19823.130838158642,678.9023841269972,1439.1482201692497,186.87499841451566,2019.6090230989337,17.958791921477516,1262.2810786867096,0,0,0
513,101,5,10317,10317,9,199,98,14,1,3,660,1920,870,29531.542981521652,0.6417002253794489,4.4731750861656465,5.881200341025705,465.78183561780156,0.4756682143642417,4580.882904158405,1.8775132889046974e-06,1805.7658629967887,19728.466689467532,671.7661320120078,1426.5165627437332,190.15482782161072,2001.0437433319764,18.222378334542107,1253.2577794042843,0,0,0
514,101,5,10325,10325,10,200,99,14,1,3,650,1910,860,30349.06507534842,0.6640012154838847,4.311058096515513,5.774515369116005,466.48984209013213,0.47067017114078225,4551.8532973951515,7.171462620319937e-07,1813.151087198683,19757.74143094195,674.2840972974165,1430.5850047857716,187.63495744204792,2007.9792407983,18.019037716772857,1254.047219130554,0,0,0
515,101,5,10347,10347,11,201,100,14,1,3,620,1880,830,29516.11374748271,0.6711177245368647,4.47859180696145,6.037293997747602,473.57426514058136,0.5106240384771501,4550.8200045552485,2.739254971912833e-07,1846.0045712349183,19973.873413961977,687.1653858582677,1459.2485785026,200.73553616417482,2049.0871180456384,19.13954370907177,1276.246070664992,0,0,0
516,101,5,10383,10383,12,202,101,14,1,3,570,1830,780,29197.336617223616,0.6707211040228663,4.542718238977777,6.121217366263493,477.73034763123917,0.5055885564355126,4543.093242839664,1.0463022954185639e-07,1836.6119672696977,20001.008228127386,690.6805313137892,1462.872080910126,198.94390683149908,2051.272052635874,19.123931278922367,1282.5120073570297,0,0,0
517,101,5,10398,10398,13,203,102,14,1,3,550,1810,760,29075.574588300795,0.677305565434798,4.567212356430754,6.189459966518894,458.85790006006243,0.49206648225241656,4529.624844268988,3.99651914342858e-08,1792.247142149367,19576.980541272485,662.4017397733896,1406.6706819912877,199.4211531029936,1967.968755949997,19.20951123281374,1226.5390354299382,0,0,0
518,101,5,10434,10434,14,204,103,14,1,3,500,1760,710,29888.132876153777,0.6828576160974322,4.398791285323971,5.989309913891913,454.72592000546655,0.4774447995114051,4523.881774837322,1.526534476100102e-08,1788.2739971324293,19500.929137761126,657.4877559226538,1397.0606801151657,193.80656743595486,1958.052894079501,18.677372532874255,1218.3429321229505,0,0,0
519,101,5,10449,10449,15,205,104,14,1,3,480,1740,690,29339.435279910842,0.6729470454372002,4.512237152032231,6.090941697712946,465.7249384210366,0.4934004382274581,4538.308705018444,5.8308428487172494e-09,1810.2028544609916,19738.6205691237,673.21526732311,1428.5370900370674,197.16547249719892,2003.45183673629,18.987864446090267,1250.5012734373888,0,0,0
520,101,5,10464,10464,16,206,105,14,1,3,460,1720,670,29129.85144769141,0.6651121605206849,4.555569617231596,6.108568408960519,461.9039229985938,0.4436992348131943,4477.300828287631,0.0015378981026287941,1727.3688029756436,19416.069919813435,657.1805216542889,1387.0264429307533,181.79179255200842,1935.9841277095954,17.955681076527515,1225.0180019580368,0,0,0
521,101,5,10472,10472,17,207,106,14,1,3,450,1710,660,29050.41558126479,0.6724375921797658,4.57198689723407,6.169704701892875,477.0856630529717,0.4803834638369106,4505.105505616498,0.0005874248039702253,1794.0088197877064,19850.779310585916,684.4977560570536,1444.043054524575,191.0301967939174,2020.7511033596675,18.693287668973532,1272.6344837397633,0,0,0
522,101,5,10501,10501,18,208,107,14,1,3,410,1670,620,29790.144130197987,0.6744958834729977,4.41658358196644,5.970283581717533,472.786654999176,0.48073574381786377,4524.496429565701,0.00022437630928188193,1812.1347338536086,19846.1968184028,682.295481252368,1443.5803475699581,190.38803099797707,2026.805217712416,18.471044312325233,1269.8312516710207,0,0,0
523,101,5,10509,10509,19,209,108,14,1,3,400,1660,610,30075.78546338558,0.6583059073114768,4.35666645538896,5.80986242409957,468.90587626478475,0.47615494735983105,4556.948246779634,8.570412387542037e-05,1816.9277401392828,19807.182870423978,678.3804921378436,1438.7277221076777,188.22768263922694,2025.64910377343,18.14507440489277,1267.8590290200425,0,0,0
524,101,5,10517,10517,20,210,109,14,1,3,390,1650,600,30144.10050081391,0.6872812207695894,4.341150265392105,5.937251621665513,459.297023165058,0.47841474962138286,4520.04259434027,3.2736062344379225e-05,1799.5125072658675,19604.834936930954,664.9760641500462,1411.5462395962375,192.31206233540593,1982.6150511188134,18.580237756079683,1234.522300819681,0,0,0
525,101,5,10532,10532,21,211,110,14,1,3,370,1630,580,29437.20621251144,0.6765056357562264,4.490220241564468,6.080938041338937,462.2355342331734,0.44793904494672954,4472.471559687352,0.00015702210604046465,1739.422207230819,19459.48468528144,659.9592538924344,1392.9612386413487,182.8616899572926,1946.8427723534119,18.066437711653563,1228.2881853727629,0,0,0
526,101,5,10624,10624,22,212,111,14,1,3,240,1500,450,29167.19662083306,0.6664714210705165,4.547159905760174,6.104747352237422,460.5710891993163,0.4269283926674005,4452.15327649342,0.0015978729829673765,1700.3330014794337,19308.32054155324,652.5337136147549,1374.150354161543,176.06806669533478,1918.7614235603178,17.61967921382599,1220.0305113826043,0,0,0
527,101,5,10646,10646,23,213,112,14,1,3,210,1470,420,29064.68016808915,0.6720612591117582,4.568774673287567,6.163431391127701,471.31350270730144,0.495089520870425,4512.7379852498625,0.0006103331697883559,1802.9118970358643,19802.027183360624,679.6840870955215,1439.088308911376,195.8011464526038,2022.7015977656197,19.020522945026343,1269.322562670292,0,0,0
528,101,5,10661,10661,24,214,113,14,1,3,190,1450,400,29024.9043335583,0.6728725509578679,4.577165028711465,6.17893865151508,471.92565908532504,0.5021444732350256,4528.268717536942,0.00023312652639769155,1815.5331483177429,19849.94374674662,682.0990345375648,1444.9904703692714,198.19455297509901,2032.1689837124006,19.209705177601208,1272.7847362854993,0,0,0
529,101,5,10669,10669,25,215,114,14,1,3,180,1440,390,30049.24448577573,0.6682375655352919,4.369985688652171,5.876481063987425,464.32343734868493,0.479610824202103,4542.977213019495,8.904640940471858e-05,1808.7968293598633,19712.283648918008,672.6192229851384,1427.131947943644,190.1370136829638,2012.4771757720264,18.396238687513293,1258.0321505061609,0,0,0
530,101,5,10677,10677,26,216,115,14,1,3,170,1430,380,30116.039763787852,0.6633132992674904,4.349476144030591,5.823987431891661,459.25319183329685,0.47452773783797797,4552.892726457998,3.401270181646421e-05,1801.5968269886869,19614.225210431967,665.6534835609677,1414.2088502849392,189.12524214053505,1995.4509670060338,18.267959439098536,1246.2540560572302,0,0,0
531,101,5,10692,10692,27,217,116,14,1,3,150,1410,360,29426.487964716856,0.6712443383741242,4.493400444218163,6.058463626201269,460.23768568231895,0.49165974998685014,4541.878628855778,1.2991696044674038e-05,1802.7485690506846,19634.5098991316,666.7917259475291,1416.483376460101,196.36826875300085,1994.942368900927,18.97696447252857,1244.9851632441537,0,0,0
532,101,5,10721,10721,28,218,117,14,1,3,110,1370,320,29163.102614475374,0.6734171019556319,4.548374635082773,6.143428263279696,466.88532141174414,0.46555938709807154,4489.662803745403,4.9623863175579105e-06,1762.2490548174505,19603.52532659393,669.2280133554034,1412.971109480419,187.28182501696193,1982.3822790399522,18.48230436988805,1250.0790535772219,0,0,0
533,101,5,10729,10729,29,219,118,14,1,3,100,1360,310,30113.156143696746,0.6624104457134079,4.3569787052407225,5.831192779396524,459.9134438955486,0.46216025496746593,4536.610934921728,1.8954629079996925e-06,1783.189917506196,19564.972944498724,664.1589623339156,1408.1948644330314,184.88915253283875,1985.9244143853402,18.015619424028856,1245.1599257201476,0,0,0
534,101,5,10737,10737,30,220,119,14,1,3,90,1350,300,29425.386519852695,0.6653316085495181,4.496266167597757,6.031572680001567,461.9775582878653,0.48718953583643465,4544.102029359334,7.240024064411676e-07,1799.7305937131032,19651.786141667904,668.6068519631368,1419.2338997733914,194.05888725905007,2000.5565022809208,18.807850385229166,1251.426054862982,0,0,0
535,101,5,10759,10759,31,221,120,14,1,3,60,1320,270,29929.044046023868,0.661035272792633,4.388442515851834,5.865135459695127,458.8319478628063,0.4770332756831838,4555.143338762191,2.765443113238102e-07,1799.4348482443809,19602.41762309856,665.1165968167901,1413.0972370902625,189.98286303456717,1995.875160097932,18.384869035394814,1247.4356174358159,0,0,0
536,101,5,10795,10795,32,222,121,14,1,3,10,1270,220,29355.061956281697,0.6660522638004296,4.508284273835612,6.051122096226927,462.0090249516187,0.49379668076306293,4549.412273125596,1.0563052753026309e-07,1806.8037298807178,19675.33625826017,669.8079971873324,1422.6026731437232,196.07319225404052,2007.5692862627552,18.97826887949039,1254.5198084927151,0,0,0
537,101,5,10803,10803,33,223,122,14,1,3,0,1260,210,30135.79930073121,0.6910966526128216,4.350822360463992,5.966950361816801,458.596396861849,0.48406911057937213,4517.534172772843,4.0347271266979e-08,1801.2830962979654,19600.914184437243,665.6796184338413,1412.8670271590802,193.16417887738982,1993.361601029038,18.771055614200897,1241.750244958467,1,0,0
538,101,5,10811,10811,0,224,123,15,1,3,1150,1250,200,30606.44591288581,0.6821680977533042,4.259521771770598,5.797296426344945,466.09133546468297,0.4749938872325171,4527.569283103536,1.5411286270673948e-08,1813.7669694981948,19748.757179036686,676.4142107375585,1432.8876533696846,187.32836155139586,2025.1469100501524,18.246999418972717,1265.2634710632312,0,0,0
539,101,5,10819,10819,1,225,124,15,1,3,1140,1240,190,30837.51374310512,0.6548119749903458,4.21537957106224,5.606893697919317,459.624389247189,0.42129564833011873,4510.996411329828,5.886587545042836e-09,1739.29473244105,19408.76690062788,658.1526336411202,1388.3956936506781,169.82026009761742,1958.167943921384,16.828450802756542,1238.6159705977354,0,0,0
540,101,5,10834,10834,2,226,125,15,1,3,1120,1220,170,30805.875206724726,0.6538632709484855,4.220182424584674,5.606664761802391,455.1716831886044,0.42271621599500125,4521.869805407093,2.248476364454561e-09,1740.3038935708953,19342.038042063992,652.8189608891616,1378.502336515483,171.4790825319697,1943.3731643170179,16.927456957123525,1225.6046670202113,0,0,0
541,101,5,10856,10856,3,227,126,15,1,3,1090,1190,140,30802.442837024213,0.646103041553945,4.220453593480209,5.570053705332003,456.58271973265147,0.45882613604600203,4570.443630023785,8.588415483208463e-10,1798.668476627138,19556.583017608085,662.303189710813,1406.3611510831345,182.3100290233752,1992.4175349973993,17.575708905712506,1245.4576476124203,0,0,0
542,101,5,10906,10906,4,228,127,15,1,3,1020,1120,70,30554.536226949367,0.6522110276810371,4.265112871132479,5.657723110231596,442.4246782826451,0.44613871954154,4559.93310162035,3.2804828050797814e-10,1758.2872405027683,19207.257253126667,640.0974544433672,1360.182155232012,181.9901793407857,1922.2329261142072,17.647744389415216,1199.9164377734019,0,0,0
543,101,5,10921,10921,5,229,128,15,1,3,1000,1100,50,29593.978709697938,0.6612410903013661,4.461176541373267,5.9642868089356424,461.02628218674715,0.48272471077080126,4552.079086510031,1.2530329320308802e-10,1798.7489326408324,19618.425065181484,667.2339613967246,1413.8167164560678,192.25695602596164,1995.8735100342274,18.643804880402932,1248.1880244793024,0,0,0
544,101,5,10957,10957,6,230,129,15,1,3,950,1050,0,29227.078386257108,0.6602904833618151,4.536066199446197,6.058370466108895,459.16358242242984,0.4897505681830119,4555.363066401629,4.7861599101285955e-11,1796.762700857611,19587.213502590705,664.6523014191082,1409.5183694605228,195.61335721835212,1989.5842320972954,18.949739102248454,1243.5402901087548,0,0,1
545,101,5,10965,10965,7,231,0,15,1,4,940,1040,2820,30261.81754579959,0.6857030883398928,4.329831948367559,5.909097486567843,456.52561612078154,0.47314893275469144,4522.183828101888,1.8281504100769814e-11,1795.5084951678386,19571.193875357298,659.2124018455414,1406.8217040676739,193.31366736705544,1955.950752616549,18.402396114077444,1214.7983037874012,0,0,0
546,101,5,11001,11001,8,232,1,15,1,4,890,990,2770,29482.170122640768,0.6742286063450308,4.485897029156538,6.0613296302574025,460.68352322593523,0.48708488128145677,4538.591364913481,6.982913201023487e-12,1804.4358716867955,19680.260037809483,663.895293948949,1420.938797013515,199.38598070505012,1964.313483194036,18.78367441842554,1220.8087271046888,0,0,0
547,101,5,11044,11044,9,233,2,15,1,4,830,930,2710,29184.371306235367,0.6758418897379669,4.54550858556093,6.151423753446889,464.77819081951895,0.4963924337180688,4536.527667452672,2.6672355023006446e-12,1813.1018236821544,19774.901017341333,669.5474247746165,1433.4808828983628,202.61740531083578,1977.792682369919,19.046669890346926,1229.4469677945162,0,0,0
548,101,5,11052,11052,10,234,3,15,1,4,820,920,2700,30229.43600908405,0.6965102302833096,4.336341997898719,5.974179243849212,458.6275281651781,0.4774022324224076,4511.162293848021,1.0187933058784481e-12,1801.3000889031703,19639.23966360774,661.2543463847661,1415.794249271492,196.62374748374572,1951.972711761155,18.54017365825785,1209.5008919508937,0,0,0
549,101,5,11123,11123,11,235,4,15,1,4,720,820,2600,30163.853645589516,0.6811210153317028,4.340422124015451,5.901316037793132,448.46945727065895,0.4613000140686148,4526.932917187291,3.891444153346991e-13,1773.7214876562105,19397.918682071606,645.516995136315,1384.4690856080636,192.72584821416436,1908.8663794105646,18.190116031408365,1183.9721781371097,0,0,0
550,101,5,11138,11138,12,236,5,15,1,4,700,800,2580,30531.873028642087,0.6515307646736322,4.270959477164906,5.665866240146591,448.98175083758696,0.44874895086237604,4569.553524299779,1.486399401256493e-13,1777.6848794812627,19422.91229592175,646.5608070296009,1388.4450398409952,186.11650295514846,1921.2000671332669,17.495638845949596,1195.2550130020786,0,0,0
551,101,5,11167,11167,13,237,6,15,1,4,660,760,2540,29585.322138238338,0.6665101859625858,4.463409746158824,5.996811568614986,467.8151088999524,0.4811536912015952,4546.06245628531,5.6775405042248714e-14,1810.646236560482,19808.2635778162,673.1559273005314,1439.1404242144731,195.367648479237,1988.2743352372054,18.465396833356056,1240.3479936962299,0,0,0
552,101,5,11175,11175,14,238,7,15,1,4,650,750,2530,29224.38990417433,0.6722707532082134,4.5367849588830795,6.123248865476206,471.37358080116894,0.4940404125963993,4538.649201799198,2.1686275001096853e-14,1819.6274189513729,19892.05872572049,678.5512856772641,1450.039125674591,199.8226985947837,2002.495229408376,18.885345621257834,1248.8306298360862,0,0,0
553,101,5,11218,11218,15,239,8,15,1,4,590,690,2470,29087.144092386065,0.6531340741298505,4.564677547324631,6.060858657329624,473.60196258752137,0.4892177788780265,4564.334161047625,8.283419961041833e-15,1819.8799103932931,19928.11051678608,681.0485826262902,1455.1868600659766,197.0191439052617,2012.3685575705397,18.621235762233674,1259.1376264118076,0,0,0
554,101,5,11226,11226,16,240,9,15,1,4,580,680,2460,29846.817518313877,0.6580115282400156,4.406086537623392,5.87298722914505,461.03568267123154,0.4717425275826295,4560.052299187081,3.163984882028651e-15,1801.6251912702571,19681.32300002573,664.1741985257308,1422.8020811966846,192.449043410226,1969.562677592073,18.14924017038304,1227.772310984329,0,0,0
555,101,5,11241,11241,17,241,10,15,1,4,560,660,2440,29323.654217473366,0.6648972961546271,4.515023690454104,6.05412120528497,462.8507767462459,0.488034286690184,4551.287329158476,1.2085346850441181e-15,1807.6403664695813,19730.570962066402,667.0653387099351,1429.064922578613,198.82972195332434,1976.603036786523,18.73856158148073,1231.0371878136204,0,0,0
556,101,5,11256,11256,18,242,11,15,1,4,540,640,2420,29124.441652207628,0.6638674529753573,4.556499731310433,6.103865831812015,466.15275837287277,0.46449749231307474,4514.594996987622,4.61619173103704e-16,1771.2959423817008,19664.094466306713,666.1200739052226,1420.014971857655,190.9776240552526,1957.4875153944472,18.29539156857948,1229.0006945811099,0,0,0
