snap_index,esn,snap,esn_index,global_index,ww_cycle_index,hpc_cycle_index,hpt_cycle_index,ww_cycle,hpc_cycle,hpt_cycle,to_next_ww,to_next_hpc_cycle,to_next_hpt_cycle,Altitude,Mach,Pamb,Pt2,TAT,WFuel,VAFN,VBV,Fan_Speed,Core_Speed,T25,T3,Ps3,T45,P25,T5,fault_ww_cycle,fault_hpc_cycle,fault_hpt_cycle
4505,103,1,3731,33513,96,503,23,4,0,1,50,2420,4150,882.2802636020549,0.1068538874575692,14.22468182068019,14.425633378049229,536.2412825858796,1.1098039852914665,6394.314093347863,0.0,1791.6297642497814,20971.404212659814,732.2512682905244,1567.6099120263914,422.6198909857884,2145.5183111043825,37.686465818246425,1414.3848814265268,0,0,0
4506,103,1,3738,33520,97,504,24,4,0,1,40,2410,4140,590.2802636020549,0.107105888445099,14.368444569692768,14.571979915784995,500.99920916062655,1.1679501363106537,6303.175539312052,0.0,1791.791715429377,20470.82240654944,692.4458797992339,1499.876887156653,455.7785837480388,2058.621940829409,39.70325761439294,1333.4547954706663,0,0,0
4507,103,1,3746,33528,98,505,25,4,0,1,30,2400,4130,828.2802636020549,0.1051528901049691,14.251268082483888,14.44892945203551,521.7445167065389,1.0874024306915635,6406.116196776552,0.0,1764.0882954873414,20678.60320188496,712.0545959926129,1527.9829663991873,422.13651583607714,2088.0828964693,37.653126964708434,1374.1358940838538,0,0,0
4508,103,1,3753,33535,99,506,26,4,0,1,20,2390,4120,414.28026360205496,0.1063498929330903,14.455096089645554,14.658194471803135,547.9796334875384,1.2029022168325465,6339.042004834864,0.0,1848.0288949906796,21316.304019144663,753.6618099032727,1614.9068621474664,445.5502037264728,2221.583769504113,39.29577268815717,1457.6337616415435,0,0,0
4509,103,1,3761,33543,100,507,27,4,0,1,10,2380,4110,283.28026360205496,0.1089958921262818,14.519592391428594,14.729503031507514,534.480995563588,1.2954091235951182,6246.442940868543,0.0,1890.970438267669,21258.02149433365,744.6144021306134,1606.72229615297,477.725173271753,2221.195331415616,41.308655531702165,1437.130416961581,0,0,0
4510,103,1,3768,33550,101,508,28,4,0,1,0,2370,4100,168.28026360205493,0.1074838936516839,14.576211282306836,14.783533629922989,541.6781611080181,1.1987701957508683,6339.840903342026,0.0,1834.1546840609624,21185.46172551088,744.6196178672449,1596.955073146449,447.9402527649786,2194.917009904364,39.54351846789786,1439.508318105915,1,0,0
4511,103,1,3775,33557,0,509,29,5,0,1,1060,2360,4090,712.2802636020549,0.1059718877265054,14.308379311543678,14.50859710724991,511.8206301225455,1.3068953327464212,6208.214468086359,0.0,1887.985110947688,20921.24429916398,718.2506948098212,1560.5726158565085,489.9822432179713,2161.0828123030533,41.86810651758957,1382.8876566645702,0,0,0
4512,103,1,3783,33565,1,510,30,5,0,1,1050,2350,4080,880.2802636020549,0.1058458909580308,14.22566649704329,14.424456098909705,521.3072491135633,1.2461032372401224,6256.921504391862,0.0,1867.5209726733008,20983.44144254031,725.6150425677878,1566.4603979703568,469.278938861844,2159.95659125318,40.48537024457081,1392.7068134595083,0,0,0
4513,103,1,3790,33572,2,511,31,5,0,1,1040,2340,4070,562.2802636020549,0.1074838936516839,14.382230038776166,14.586793326028594,538.9666478772817,1.288973214413292,6249.873919569431,0.0,1900.172780620011,21333.03548565286,750.186412410675,1614.1058482898238,474.6654859080685,2229.390376488103,40.97338112298002,1441.4297929717306,0,0,0
4514,103,1,3797,33579,3,512,32,5,0,1,1030,2330,4060,476.28026360205496,0.1051528901049691,14.42457112238946,14.62463615988256,524.4556905678998,1.2667076277846303,6260.034533233163,0.0,1872.5186917066053,21042.543091458465,729.8079358720233,1574.4080830129335,475.3598673746497,2171.1865076417234,41.01246269245451,1400.8305161284136,0,0,0
4515,103,1,3804,33586,4,513,33,5,0,1,1020,2320,4050,816.2802636020549,0.109184891004284,14.257176140662486,14.4637129901384,520.0231616890139,1.0808633616161116,6392.995999822144,0.0,1759.284121649221,20623.804006782397,708.8113557060293,1518.0145757495716,422.5380856567623,2071.159729571013,37.67480242118421,1361.476524737471,0,0,0
4516,103,1,3811,33593,5,514,34,5,0,1,1010,2310,4040,461.28026360205496,0.10660189392062,14.431956195112708,14.635282002091785,518.1600875560383,1.2307968033939924,6276.877575526477,0.0,1844.251031736264,20866.006345313195,718.744778779949,1550.5739138764006,468.0028037335103,2134.04191680165,40.56332189486036,1379.567067405541,0,0,0
4517,103,1,3819,33601,6,515,35,5,0,1,1000,2300,4030,515.2802636020549,0.1069168895670968,14.405369933309013,14.609012509831002,532.6274344526948,1.1957716872169,6319.0736747319725,0.0,1835.3592453181652,21045.98532549493,733.9541555937724,1575.164602975439,451.1915647421196,2164.2635633312616,39.56399991425968,1411.434298091151,0,0,0
4518,103,1,3826,33608,7,516,36,5,0,1,990,2290,4020,1454.280263602055,0.1065388918110925,13.943064380833636,14.139368809107555,521.3219421732775,1.0882173087840572,6373.478496714999,0.0,1780.420337850528,20709.865684289565,713.4775192208067,1529.8292169550448,421.2646368811504,2093.407111572281,37.35388739093037,1371.7823817841552,0,0,0
4519,103,1,3834,33616,8,517,37,5,0,1,980,2280,4010,772.2802636020549,0.1067278906890946,14.278839020650684,14.480281468927476,529.0081375635673,1.1064467368621935,6390.802061575945,0.0,1782.0494181425902,20824.335115540547,722.2743833817892,1545.245759185908,426.0592156961723,2112.867997643033,37.9410167870456,1389.271771834756,0,0,0
4520,103,1,3841,33623,9,518,38,5,0,1,970,2270,4000,590.2802636020549,0.107105888445099,14.368444569692768,14.571979915784995,500.99920916062655,1.166239885364349,6303.175539312052,0.0,1791.791715429377,20455.60550187128,691.9718859224316,1495.534055576047,456.3881901695775,2051.695595069071,39.75706536064651,1327.721258427871,0,0,0
4521,103,1,3849,33631,10,519,39,5,0,1,960,2260,3990,368.28026360205496,0.1057198867389756,14.47774364599685,14.67978051730942,537.1203080061811,1.2136662020725244,6319.379900290078,0.0,1846.288143618496,21143.63905495289,740.6725594718605,1588.651762373623,454.562046769811,2185.2798724318427,39.854252361245656,1425.6093379147133,0,0,0
4522,103,1,3857,33639,11,520,40,5,0,1,950,2250,3980,584.2802636020549,0.1049008891174393,14.371398598782068,14.57018380117682,518.5762444057355,1.3049304777302146,6222.058580996461,0.0,1892.2182265302577,21019.34596163944,725.9707029034041,1571.4337980112778,487.58303832387776,2174.7306803182546,41.71739043934101,1394.566082999865,0,0,0
4523,103,1,3864,33646,12,521,41,5,0,1,940,2240,3970,896.2802636020549,0.1062868908235627,14.217789086138492,14.41741735566336,533.9694126457867,1.3862232207026397,6153.364321807723,0.0,1955.2399061304131,21451.54592036498,752.5750093807494,1630.439966453819,500.2787707124911,2271.060798041134,42.24856536131973,1451.82543730433,0,0,0
4524,103,1,3871,33653,13,522,42,5,0,1,930,2230,3960,194.28026360205493,0.1063498929330903,14.563410489586536,14.768030721149744,509.1172741094186,1.1930205722523697,6306.665049963522,0.0,1805.626330276488,20617.24331528568,703.2529369008978,1517.3557943689104,461.74889674150666,2083.762036713832,40.29765027093076,1350.799028037907,0,0,0
4525,103,1,3879,33661,14,523,43,5,0,1,920,2220,3950,831.2802636020549,0.1054678932020264,14.249791067939238,14.448106062875697,549.7675939665316,1.233379143727303,6304.962326103841,0.0,1880.2171180626765,21424.22541191757,759.9671157150386,1627.4780122073737,452.2938805338335,2245.920463136268,39.58195843074437,1465.3489408847952,0,0,0
4526,103,1,3886,33668,15,524,44,5,0,1,910,2210,3940,846.2802636020549,0.1067908927986222,14.242405995215988,14.443471163830145,511.8377192031364,1.204953544616162,6277.833547741906,0.0,1831.713946683104,20735.263780705453,710.1259780966233,1533.456075591588,461.05637422167575,2111.844347022713,40.02599505073829,1364.4929475200547,0,0,0
4527,103,1,3893,33675,16,525,45,5,0,1,900,2200,3930,258.28026360205496,0.1067278906890946,14.531900845967344,14.736913429994194,497.3764711892169,1.2381080556675457,6253.185428169858,0.0,1824.769526126461,20503.75310864419,692.5322872894789,1502.1976295472382,479.9762177793572,2069.4119228914087,41.354271075943245,1328.7799347713203,0,0,0
4528,103,1,3901,33683,17,526,46,5,0,1,890,2190,3920,846.2802636020549,0.1067908927986222,14.242405995215988,14.443471163830145,511.8377192031364,1.205209861826749,6277.833547741906,0.0,1831.713946683104,20735.366100019623,710.1847084879578,1533.6040316901965,460.9885638608313,2112.4452066178333,40.032001309507045,1364.972962914307,0,0,0
4529,103,1,3908,33690,18,527,47,5,0,1,880,2180,3910,660.2802636020549,0.1065388918110925,14.333980896984272,14.535789039585962,507.76558339203496,1.1950045946530157,6288.332134644437,0.0,1816.9358165639928,20631.166337914485,703.4852717743373,1519.6109023311449,460.6045382131194,2091.0012572462174,40.0705533832561,1352.0181238365144,0,0,0
4530,103,1,3915,33697,19,528,48,5,0,1,870,2170,3900,688.2802636020549,0.1049008891174393,14.320195427900876,14.518272387975516,550.2069265104471,1.1703656333294563,6367.672149910745,0.0,1836.8627694789632,21295.07800613635,754.286234597875,1610.0698463729002,434.8587589521751,2213.4649671194475,38.60166009513835,1455.906837826402,0,0,0
4531,103,1,3922,33704,20,529,49,5,0,1,860,2160,3890,-261.71973639794504,0.1054678932020264,14.808378259239417,15.01446713770063,542.0855343338751,1.4334955804835674,6179.154649633603,0.0,1958.454809469816,21569.700227542264,762.3782603343486,1647.2982828682511,514.0776791269292,2293.8765386094915,43.69025480004676,1471.5630396817385,0,0,0
4532,103,1,3930,33712,21,530,50,5,0,1,850,2150,3880,1071.280263602055,0.107735887188633,14.131629904367257,14.333175923089405,515.924702940374,1.336668696948789,6161.978753282685,0.0,1915.6379705281447,21067.941361466445,726.5999219719916,1578.4636664837033,494.1048223706775,2195.0473598777808,41.84208084201421,1400.5170076742386,0,0,0
4533,103,1,3938,33720,22,531,51,5,0,1,840,2140,3870,22.280263602054944,0.1084288880416947,14.648092656813123,14.858571259245895,514.1318633495583,1.294428121187872,6232.409795837866,0.0,1867.163673961788,20876.66981256777,717.8286547309074,1552.8075390205015,488.5389092001171,2146.029724578185,42.09692445078208,1379.5317650532836,0,0,0
4534,103,1,3945,33727,23,532,52,5,0,1,830,2130,3860,593.2802636020549,0.1057198867389756,14.366967555148118,14.567458546428652,507.2968103194664,1.1984480424626562,6290.374541573123,0.0,1816.719722530276,20623.7157635764,703.0537387231763,1518.8524758778403,461.6440622725508,2091.127570363333,40.18586256275305,1352.090172792601,0,0,0
4535,103,1,3952,33734,24,533,53,5,0,1,820,2120,3850,-174.71973639794507,0.1050268933364945,14.758776184891904,14.963197909251445,527.1642072643667,1.1141825964226868,6424.816242577848,0.0,1761.7990893955282,20733.10634205878,717.5952604633385,1533.6236229476697,431.6342037188234,2095.5688567662887,38.749371064170525,1382.6159694197383,0,0,0
4536,103,1,3959,33741,25,534,54,5,0,1,810,2110,3840,386.28026360205496,0.1052158922144967,14.468881558728953,14.669697896278558,518.5828154120238,1.2389601654470093,6280.012637949432,0.0,1846.262559069788,20877.701848296416,720.1121517789034,1553.2255161410758,468.6971327035768,2143.001564697419,40.75465376451282,1386.1757005375014,0,0,0
4537,103,1,3966,33748,26,535,55,5,0,1,800,2100,3830,910.2802636020548,0.1085548922607499,14.210896351596794,14.415370351087647,510.0673465311883,1.2122349582473932,6263.024665923562,0.0,1835.4129135665744,20719.94879000236,708.9718058413266,1531.9825291121656,462.7703686820764,2113.6454287610245,40.17415146160509,1363.999050908723,0,0,0
4538,103,1,3974,33756,27,536,56,5,0,1,790,2090,3820,464.28026360205496,0.1062238887140351,14.430479180568057,14.632955950700133,526.7378385531448,1.2793224819159184,6252.448515046036,0.0,1879.761493183944,21095.6813978432,734.1981717551278,1582.9949190299594,475.8264851166591,2190.2909691520576,41.208329636246674,1414.1079617896482,0,0,0
4539,103,1,3982,33764,28,537,57,5,0,1,780,2080,3810,1454.280263602055,0.1065388918110925,13.943064380833636,14.139368809107555,521.3219421732775,1.0906937002439927,6373.478496714999,0.0,1780.420337850528,20709.42022129191,714.0849225558812,1530.8594396691055,420.35194935480393,2099.9874808260306,37.41025584684847,1377.0820095356794,0,0,0
4540,103,1,3990,33772,29,538,58,5,0,1,770,2070,3800,758.2802636020549,0.1049008891174393,14.285731755192382,14.483332013705407,550.2069265104471,1.156585121578613,6379.8106044019005,0.0,1829.079452659137,21269.666274452346,753.4586290066942,1607.162972231116,429.9150955747333,2210.474098719854,38.328965433309065,1456.5215898722988,0,0,0
4541,103,1,3998,33780,30,539,59,5,0,1,760,2060,3790,976.2802636020548,0.1056568920800286,14.178402031614498,14.376126950357772,524.0144845716566,1.3718472103104935,6151.334722960178,0.0,1938.8270876480244,21259.032457698053,739.4770111389398,1605.0450002745024,499.2372194989952,2238.4513281696013,42.24477933669201,1428.890609843001,0,0,0
4542,103,1,4005,33787,31,540,60,5,0,1,750,2050,3780,893.2802636020549,0.1060348898360329,14.21926610068314,14.418372400328147,540.2904025690154,1.1938550670146175,6323.072262665634,0.0,1847.8721137005664,21191.496386127827,745.2071986937754,1596.5203277326918,443.7017212488976,2202.1117320579947,39.11768066030709,1439.49077573966,0,0,0
4543,103,1,4012,33794,32,541,61,5,0,1,740,2040,3770,731.2802636020549,0.10660189392062,14.299024886094228,14.50047787934566,533.976267473899,1.1327829963137672,6376.245741804971,0.0,1799.9824082799614,20951.642402328456,731.1701181575842,1563.8182170214252,429.7558556247816,2147.581802696347,38.325667909729646,1411.923005021643,0,0,0
4544,103,1,4019,33801,33,542,62,5,0,1,730,2030,3760,212.28026360205493,0.1052788868734437,14.554548402318638,14.756691332026566,552.4747183735866,1.1868751907701995,6373.300491957297,0.0,1836.0947667320625,21324.302978664105,757.0925295062445,1614.80484619933,439.27230514382376,2222.6564727556192,39.146294589119314,1464.322534829021,0,0,0
4545,103,1,4026,33808,34,543,63,5,0,1,720,2020,3750,579.2802636020549,0.1054048910924989,14.373860289689818,14.5737657909793,545.6992233461201,1.2271220564792402,6315.673921183148,0.0,1864.849926374861,21320.10600663936,753.8174323976557,1614.3194612008988,451.6683710311741,2230.033252393612,39.759361021763056,1457.178189747863,0,0,0
4546,103,1,4033,33815,35,544,64,5,0,1,710,2010,3740,172.28026360205493,0.1060978919455605,14.574241929580634,14.778457741806204,506.85273151807576,1.1923615710082334,6308.365667267533,0.0,1800.9836300138022,20569.50736415287,700.6918192287037,1512.1555328408344,460.8133833172649,2081.3945263203814,40.375386770208685,1349.9365219373922,0,0,0
4547,103,1,4041,33823,36,545,65,5,0,1,700,2000,3730,1837.280263602055,0.107042893786152,13.754498857300016,13.949204971959013,501.4497865119037,1.1807463061887848,6252.939642321942,0.0,1831.607153596137,20580.09674816752,698.9695593859043,1513.8554454240298,452.8828434245837,2092.682725629364,39.231061340621146,1346.0828469058524,0,0,0
4548,103,1,4049,33831,37,546,66,5,0,1,690,1990,3720,58.280263602054944,0.1057198867389756,14.630368482277326,14.834535232745145,532.1496031701033,1.2940015082094714,6263.786296082581,0.0,1881.7387284824808,21180.345487923645,740.9295235244474,1595.1213997681684,478.29154353306944,2208.731093753571,41.59327871117055,1429.7662807773015,0,0,0
4549,103,1,4056,33838,38,547,67,5,0,1,680,1980,3710,1130.280263602055,0.1052158922144967,14.10258195165581,14.298314347835117,514.9679557627387,1.234180455706703,6255.78714663041,0.0,1858.6413420818883,20860.76947444732,718.2259275167679,1551.7547884964858,464.7857385006084,2147.954204715433,40.30178589957635,1384.5166660577966,0,0,0
4550,103,1,4063,33845,39,548,68,5,0,1,670,1970,3700,913.2802636020548,0.1053418889829713,14.209419337052145,14.406903335754611,540.7271376790567,1.3793361838802272,6176.938164458297,0.0,1957.285448017692,21543.172551415628,761.458170053186,1644.974766074671,493.06183207456746,2296.529895287011,42.06626626794591,1473.6820273969515,0,0,0
4551,103,1,4070,33852,40,549,69,5,0,1,660,1960,3690,590.2802636020549,0.107105888445099,14.368444569692768,14.571979915784995,500.99920916062655,1.1700975332129937,6303.175539312052,0.0,1791.791715429377,20455.08445697893,692.9123508224242,1497.139514798285,454.95069145722925,2061.3029908963063,39.85746618287391,1335.4101385883416,0,0,0
4552,103,1,4078,33860,41,550,70,5,0,1,650,1950,3680,880.2802636020549,0.1059718877265054,14.22566649704329,14.424726888613431,504.1389826729248,1.1777759231188256,6295.1326964919535,0.0,1806.710486681472,20546.332603831244,698.649613964144,1509.4524602773422,454.4023523258701,2081.354174403249,39.73165199310088,1346.974663326905,0,0,0
4553,103,1,4086,33868,42,551,71,5,0,1,640,1940,3670,21.280263602054944,0.1052788868734437,14.648584994994671,14.852033965386097,538.0144974037479,1.3064877403451451,6264.458687999889,0.0,1892.7211481701984,21296.81749322857,749.3156688934464,1611.3754561292635,478.7474858954962,2233.9472192296166,41.68422168807756,1447.6542417396895,0,0,0
4554,103,1,4094,33876,43,552,72,5,0,1,630,1930,3660,-169.71973639794507,0.1063498929330903,14.755925490963886,14.963250615326029,542.5568150628784,1.2249308081049295,6336.027680764754,0.0,1840.794347114056,21202.86176010656,746.9842756249851,1598.615801147732,454.9346633805855,2204.7933843260807,40.31234395660411,1445.029391313113,0,0,0
4555,103,1,4101,33883,44,553,73,5,0,1,620,1920,3650,1212.280263602055,0.1049638912269669,14.062210220768716,14.25685127683914,507.2813292363427,1.1769978603461435,6292.192395193311,0.0,1817.314796721317,20623.824345676338,703.8459486869099,1520.0781686058326,451.0915601929812,2098.6656435573773,39.42918720105553,1357.9224377662456,0,0,0
4556,103,1,4109,33891,45,554,74,5,0,1,610,1910,3640,728.2802636020549,0.106664888579567,14.30050190063888,14.502112782541811,530.3624616897483,1.1253908185147978,6380.0145559991,0.0,1791.3339506900911,20872.58493562354,726.2483547296606,1553.7726662658206,428.1945417211802,2135.553391061567,38.2978933928641,1404.4259015529703,0,0,0
4557,103,1,4117,33899,46,555,75,5,0,1,600,1900,3630,366.28026360205496,0.105593889970501,14.47872832235995,14.68050401856875,534.4062860957793,1.4031119551525628,6168.391500480891,0.0,1949.6473077766605,21433.00759001164,753.3681549469417,1630.053446181155,504.2986481143731,2276.5726437533103,42.99111846538668,1458.612965439554,0,0,0
4558,103,1,4125,33907,47,556,76,5,0,1,590,1890,3620,414.28026360205496,0.1063498929330903,14.455096089645554,14.658194471803135,547.9796334875384,1.2057342120996977,6339.042004834864,0.0,1848.0288949906796,21299.085975052032,754.318676146415,1612.178232983833,444.4745062651728,2226.117627070459,39.46485974572213,1461.088285821338,0,0,0
4559,103,1,4133,33915,48,557,77,5,0,1,580,1880,3610,-169.71973639794507,0.1054678932020264,14.755925490963886,14.961284381846648,532.596059189592,1.1481222537435776,6399.814319559365,0.0,1785.529872616337,20885.871429271505,727.8761143526591,1555.6559790691974,437.1624672061861,2136.178106331993,39.23570684374323,1407.9291291411432,0,0,0
4560,103,1,4140,33922,49,558,78,5,0,1,570,1870,3600,832.2802636020549,0.1069798916766244,14.249298729757689,14.450872024050868,521.3313442435459,1.0868972750077284,6401.828727477844,0.0,1761.4955800791056,20647.63733206503,711.8921774134955,1523.6158450593086,420.16262701047367,2090.1456534746967,37.76878620975516,1376.4264671342453,0,0,0
4561,103,1,4147,33929,50,559,79,5,0,1,560,1860,3590,-33.719736397945056,0.1072318926641541,14.678386616121797,14.88659535316734,541.6725493894644,1.4247677617832453,6173.82193270446,0.0,1957.7086482042732,21556.493441232284,762.8851626488685,1647.4481344558374,508.20928105711744,2301.6788311112423,43.46741150365307,1477.9035579828756,0,0,0
4562,103,1,4155,33937,51,560,80,5,0,1,550,1850,3580,1454.280263602055,0.1065388918110925,13.943064380833636,14.139368809107555,521.3219421732775,1.0933646086976048,6373.478496714999,0.0,1780.420337850528,20707.927908248537,714.7890308685811,1532.0066553014244,419.37145945209954,2107.2335383673785,37.4825042845818,1382.9279866776935,0,0,0
4563,103,1,4163,33945,52,561,81,5,0,1,540,1840,3570,655.2802636020549,0.1069168895670968,14.336442587892025,14.539110767902258,511.8403603595808,1.2284489213240328,6268.585416349607,0.0,1838.6001293930012,20754.62464288777,712.2576748224194,1538.1890944867844,465.4909896015176,2128.630284647245,40.61225739624135,1375.415533156265,0,0,0
4564,103,1,4171,33953,53,562,82,5,0,1,530,1830,3560,808.2802636020549,0.1093738898822861,14.261114846114886,14.468129613117062,531.777759661209,1.3965032603373295,6140.383484654928,0.0,1953.136147888292,21409.08004487232,751.2123837966964,1627.2396308776888,501.1295896531344,2276.535588961524,42.6425198662422,1456.185718273205,0,0,0
4565,103,1,4179,33961,54,563,83,5,0,1,520,1820,3550,573.2802636020549,0.1054678932020264,14.376814318779118,14.5768971021152,528.0773168753943,1.2812373365682568,6254.145872185305,0.0,1882.78549598143,21122.35153364184,737.0699983807169,1588.3116596031607,472.9922848001878,2204.9265010926188,41.17163399019634,1425.1506101955842,0,0,0
4566,103,1,4186,33968,55,564,84,5,0,1,510,1810,3540,816.2802636020549,0.109184891004284,14.257176140662486,14.4637129901384,520.0231616890139,1.0868285134206364,6392.995999822144,0.0,1759.284121649221,20621.40201258781,710.2932302182489,1520.460726027786,420.33755554142704,2087.046980924902,37.820945673302646,1374.2887458918372,0,0,0
4567,103,1,4193,33975,56,565,85,5,0,1,500,1800,3530,1272.280263602055,0.1075468883106309,14.032669929875723,14.232396990262831,502.8158381404094,1.0419437462275043,6405.552593931257,0.0,1726.2120402557614,20267.94250424634,686.2097639396948,1473.2040675784876,412.4182686346064,2018.8978518037252,37.096551378295736,1326.5645402613538,0,0,0
4568,103,1,4201,33983,57,566,86,5,0,1,490,1790,3520,826.2802636020549,0.107105888445099,14.252252758846986,14.45414219676043,501.4510840320004,1.2587153754099585,6225.505560100584,0.0,1852.6625062967464,20643.389206480748,702.4185092432496,1523.3835036687412,477.9721246342086,2113.821065351965,41.30952630850759,1355.371164933805,0,0,0
4569,103,1,4208,33990,58,567,87,5,0,1,480,1780,3510,554.2802636020549,0.108176887054165,14.386168744228565,14.592323010286446,533.5589312948152,1.2947377651888812,6242.792415524454,0.0,1894.448395757264,21235.679835570085,745.0949803884986,1604.079740694266,474.0076992021219,2229.2916868016523,41.2865533673918,1441.9021276294409,0,0,0
4570,103,1,4216,33998,59,568,88,5,0,1,470,1770,3500,680.2802636020549,0.1050268933364945,14.324134133353274,14.522535692047205,524.9048938500156,1.3791057797212518,6164.88956233762,0.0,1934.7719376651223,21251.73131410491,740.8455516223798,1605.9642297079895,499.8650618750234,2244.9206377274,42.64462520410779,1435.9876671471472,0,0,0
4571,103,1,4223,34005,60,569,89,5,0,1,460,1760,3490,1050.280263602055,0.106664888579567,14.141969006179805,14.341344864662954,542.111878041824,1.1897156796806672,6323.997789216309,0.0,1848.40906639158,21216.859337014583,748.2644855149425,1601.7523912423285,438.8831250979591,2216.577762030795,38.93137670892397,1451.4889272675046,0,0,0
4572,103,1,4230,34012,61,570,90,5,0,1,450,1750,3480,534.2802636020549,0.1071688905546265,14.396015507859564,14.600080106825546,512.7494278063709,1.2248919746178182,6276.535358558099,0.0,1833.3445869208024,20752.448675195195,712.7923979713242,1538.317509808683,463.85347232218896,2129.4989157362943,40.606274415753006,1378.333092527385,0,0,0
4573,103,1,4237,34019,62,571,91,5,0,1,440,1740,3470,501.28026360205496,0.1096258908698159,14.41226266785071,14.622039804386068,525.004154541208,1.1704040840093075,6327.902474287667,0.0,1808.2387627663445,20851.07679635674,723.1676239961622,1551.7657156874056,442.93994474228407,2141.13825380192,39.37538104635291,1400.6915511757184,0,0,0
4574,103,1,4245,34027,63,572,92,5,0,1,430,1730,3460,749.2802636020549,0.1077988892981606,14.29016279882633,14.494108352719971,499.2059672667951,1.1621635633863872,6302.309749581375,0.0,1787.34649786461,20413.47729717713,690.9321851011509,1492.8504566360127,450.9276240715728,2060.4211863370106,39.676904988847966,1335.7851092053995,0,0,0
4575,103,1,4252,34034,64,573,93,5,0,1,420,1720,3450,750.2802636020549,0.1067908927986222,14.28967046064478,14.491402878719052,505.96331619928975,1.2741202470990942,6223.30748171695,0.0,1863.467231563009,20742.640543476577,709.2940243803044,1537.107135983599,479.87153751363377,2135.9153058328707,41.51020432759465,1370.4335773110683,0,0,0
4576,103,1,4259,34041,65,574,94,5,0,1,410,1710,3440,240.28026360205493,0.1050268933364945,14.54076293323524,14.74216498683898,550.6615914144562,1.1828907604964878,6378.312553933262,0.0,1830.48390651509,21279.668560027403,755.2228176585643,1610.532755864495,436.2649797045042,2223.931512424551,39.12622753072176,1467.0203830570822,0,0,0
4577,103,1,4266,34048,66,575,95,5,0,1,400,1700,3430,-230.71973639794507,0.1062868908235627,14.790703956885704,14.99837637473345,529.4505111940375,1.292770884754057,6273.1351564531,0.0,1868.0529116729108,21099.739320515782,736.8135998966608,1585.707868557144,478.0749486899229,2200.235653975764,41.88340976744438,1427.24602807954,0,0,0
4578,103,1,4273,34055,67,576,96,5,0,1,390,1690,3420,992.2802636020548,0.1083028912732201,14.1705246207097,14.373864710205613,526.7828339568819,1.2714407924054596,6238.394793436532,0.0,1885.553654445977,21110.89876866438,736.4425166962546,1587.4706563498205,467.9962172096504,2208.1091019552414,40.783045995535296,1426.2337997335187,0,0,0
4579,103,1,4281,34063,68,577,97,5,0,1,380,1680,3410,1406.280263602055,0.1061608866045075,13.966696613548033,14.162532650489643,548.87922138798,1.215135835299254,6302.512560248714,0.0,1878.6973771132589,21403.48196429029,760.5992378164412,1627.9455934408195,440.8642802671426,2261.088525754925,38.97845500857406,1477.874989178162,0,0,0
4580,103,1,4289,34071,69,578,98,5,0,1,370,1670,3400,565.2802636020549,0.1057828888485032,14.380753024231517,14.581573056343755,482.4457430719218,1.1870374216511723,6274.851596461345,0.0,1783.2027556832502,20152.308745833085,671.2792817963275,1458.3287373131077,466.3545786177301,2016.3432647072389,40.64998504631766,1296.9967033321382,0,0,0
4581,103,1,4296,34078,70,579,99,5,0,1,360,1660,3390,97.28026360205494,0.1074208915421563,14.611167293196878,14.818845624827972,535.3499284400164,1.4169208300595568,6166.795085355479,0.0,1949.4484915623843,21441.55674963974,755.1933411408573,1632.72779680362,506.740061527457,2285.752493006681,43.44054616811317,1466.3118168655546,0,0,0
4582,103,1,4304,34086,71,580,100,5,0,1,350,1650,3380,1500.280263602055,0.1059718877265054,13.92041682448234,14.115205843645484,507.3019964327772,1.053309966828045,6398.8207897588645,0.0,1741.9921279871678,20383.129590001896,693.9860146834575,1489.3784085755865,411.77527863183,2047.6776742383104,37.05870122930915,1345.2153116981551,0,0,0
4583,103,1,4312,34094,72,581,101,5,0,1,340,1640,3370,822.2802636020549,0.1062868908235627,14.254222111573185,14.454361927708923,511.82718666803584,1.2120778425779142,6280.368149619829,0.0,1831.069521263708,20731.13260173954,711.8041542989122,1536.1180225164223,458.3861775094476,2129.369818167468,40.22260967212054,1378.8160685261498,0,0,0
4584,103,1,4320,34102,73,582,102,5,0,1,330,1630,3360,234.28026360205493,0.1050898879954415,14.54371696232454,14.745297175187403,550.2111039341844,1.1751624071591529,6386.1545722222445,0.0,1824.54611087091,21253.92565837092,754.0883922882695,1607.4874094998945,433.6639872915328,2220.577191110954,39.01661461618527,1466.4950346412063,0,0,0
4585,103,1,4327,34109,74,583,103,5,0,1,320,1620,3350,447.28026360205496,0.1059718877265054,14.438848929654409,14.640892392599117,533.5106928191157,1.2918287289693853,6257.3071711672965,0.0,1888.6145213929108,21217.65921969914,744.7280994045689,1602.5075604788804,472.17827221186434,2230.1546151527205,41.31045776826637,1444.825538909894,0,0,0
4586,103,1,4334,34116,75,584,104,5,0,1,310,1610,3340,1117.280263602055,0.1050898879954415,14.108982348015958,14.304537010717327,519.9357573714233,1.0901332922891929,6396.261129495832,0.0,1767.332959471284,20645.88898437254,711.9579450108088,1524.857082628499,418.46030454408856,2100.2723897846204,37.67897171754596,1381.9766643662476,0,0,0
